timestamp,session_id,episode,task_id,parsed_intent,action_taken,internal_reward,user_feedback,total_reward,confidence_score,suggested_correct_action,action_success,state_representation,q_values,next_best_actions
2025-09-25T12:40:58.939290,20250925_124056,0,TASK_20250925_124058_6276,max_volume,lock_screen,1.0,,1.0,0.0,,True,"{""state"": ""intent_max_volume"", ""context"": null}",,"[{""action"": ""check_memory_usage"", ""q_value"": 0.0}, {""action"": ""open_calculator"", ""q_value"": 0.0}]"
2025-09-25T12:40:58.944716,20250925_124056,0,TASK_20250925_124058_6276,feedback_update,feedback_👍,0.0,👍,0.5,0.0,,True,"{""feedback_for_state"": ""intent_max_volume""}","{""lock_screen"": 0.15000000000000002}",
2025-09-25T12:40:59.498015,20250925_124056,1,TASK_20250925_124059_2315,volume_down,clear_browser_data,1.0,,1.0,0.0,,True,"{""state"": ""intent_volume_down"", ""context"": null}",,"[{""action"": ""open_file_browser"", ""q_value"": 0.0}, {""action"": ""switch_window"", ""q_value"": 0.0}]"
2025-09-25T12:40:59.502448,20250925_124056,1,TASK_20250925_124059_2315,feedback_update,feedback_👍,0.0,👍,0.5,0.0,,True,"{""feedback_for_state"": ""intent_volume_down""}","{""clear_browser_data"": 0.15000000000000002}",
2025-09-25T12:41:00.013315,20250925_124056,1,TASK_20250925_124100_1648,open_file,min_volume,1.0,,1.0,0.0,,True,"{""state"": ""intent_open_file"", ""context"": null}",,"[{""action"": ""snap_window_right"", ""q_value"": 0.0}, {""action"": ""search_online"", ""q_value"": 0.0}]"
2025-09-25T12:41:00.018225,20250925_124056,1,TASK_20250925_124100_1648,feedback_update,feedback_👍,0.0,👍,0.5,0.0,,True,"{""feedback_for_state"": ""intent_open_file""}","{""min_volume"": 0.15000000000000002}",
2025-09-25T12:41:00.683275,20250925_124056,1,TASK_20250925_124100_1706,check_cpu_usage,open_text_editor,1.0,,1.0,0.0,,True,"{""state"": ""intent_check_cpu_usage"", ""context"": null}",,"[{""action"": ""enable_firewall"", ""q_value"": 0.0}, {""action"": ""snap_window_right"", ""q_value"": 0.0}]"
2025-09-25T12:41:00.688294,20250925_124056,1,TASK_20250925_124100_1706,feedback_update,feedback_👎,0.0,👎,-0.5,0.0,,True,"{""feedback_for_state"": ""intent_check_cpu_usage""}","{""open_text_editor"": 0.05}",
2025-09-25T12:41:01.206847,20250925_124056,1,TASK_20250925_124101_9539,open_browser,clear_browser_data,1.0,,1.0,0.0,,True,"{""state"": ""intent_open_browser"", ""context"": null}",,"[{""action"": ""open_calendar"", ""q_value"": 0.0}, {""action"": ""open_calculator"", ""q_value"": 0.0}]"
2025-09-25T12:41:01.211579,20250925_124056,1,TASK_20250925_124101_9539,feedback_update,feedback_👎,0.0,👎,-0.5,0.0,,True,"{""feedback_for_state"": ""intent_open_browser""}","{""clear_browser_data"": 0.05}",
2025-09-25T12:41:01.746685,20250925_124056,1,TASK_20250925_124101_1564,open_notepad,clear_browser_data,1.0,,1.0,0.0,,True,"{""state"": ""intent_open_notepad"", ""context"": null}",,"[{""action"": ""open_settings"", ""q_value"": 0.0}, {""action"": ""start_timer"", ""q_value"": 0.0}]"
2025-09-25T12:41:01.770316,20250925_124056,1,TASK_20250925_124101_1564,feedback_update,feedback_👎,0.0,👎,-0.5,0.0,,True,"{""feedback_for_state"": ""intent_open_notepad""}","{""clear_browser_data"": 0.05}",
2025-09-25T12:41:02.642401,20250925_124056,2,TASK_20250925_124102_9196,minimize_all_windows,open_text_editor,1.0,,1.0,0.0,,True,"{""state"": ""intent_minimize_all_windows"", ""context"": null}",,"[{""action"": ""open_calendar"", ""q_value"": 0.0}, {""action"": ""switch_window"", ""q_value"": 0.0}]"
2025-09-25T12:41:02.660741,20250925_124056,2,TASK_20250925_124102_9196,feedback_update,feedback_👎,0.0,👎,-0.5,0.0,,True,"{""feedback_for_state"": ""intent_minimize_all_windows""}","{""open_text_editor"": 0.05}",
2025-09-25T12:41:03.174981,20250925_124056,2,TASK_20250925_124103_7154,minimize_all_windows,close_all_windows,1.0,,1.0,0.35,,True,"{""state"": ""intent_minimize_all_windows"", ""context"": null}","{""open_text_editor"": 0.05}","[{""action"": ""open_text_editor"", ""q_value"": 0.05}, {""action"": ""open_file_browser"", ""q_value"": 0.0}]"
2025-09-25T12:41:03.192646,20250925_124056,2,TASK_20250925_124103_7154,feedback_update,feedback_👎,0.0,👎,-0.5,0.35,,True,"{""feedback_for_state"": ""intent_minimize_all_windows""}","{""open_text_editor"": 0.05, ""close_all_windows"": 0.05}",
2025-09-25T12:41:03.728535,20250925_124056,2,TASK_20250925_124103_8332,check_network_status,open_settings,1.0,,1.0,0.0,,True,"{""state"": ""intent_check_network_status"", ""context"": null}",,"[{""action"": ""open_browser"", ""q_value"": 0.0}, {""action"": ""close_all_windows"", ""q_value"": 0.0}]"
2025-09-25T12:41:03.737594,20250925_124056,2,TASK_20250925_124103_8332,feedback_update,feedback_👎,0.0,👎,-0.5,0.0,,True,"{""feedback_for_state"": ""intent_check_network_status""}","{""open_settings"": 0.05}",
2025-09-25T12:41:04.291522,20250925_124056,2,TASK_20250925_124104_5461,open_settings,show_running_processes,1.0,,1.0,0.0,,True,"{""state"": ""intent_open_settings"", ""context"": null}",,"[{""action"": ""open_calendar"", ""q_value"": 0.0}, {""action"": ""open_file_browser"", ""q_value"": 0.0}]"
2025-09-25T12:41:04.306198,20250925_124056,2,TASK_20250925_124104_5461,feedback_update,feedback_👎,0.0,👎,-0.5,0.0,,True,"{""feedback_for_state"": ""intent_open_settings""}","{""show_running_processes"": 0.05}",
2025-09-25T12:41:04.835449,20250925_124056,2,TASK_20250925_124104_1619,toggle_audio,open_photo_viewer,1.0,,1.0,0.0,,True,"{""state"": ""intent_toggle_audio"", ""context"": null}",,"[{""action"": ""check_memory_usage"", ""q_value"": 0.0}, {""action"": ""open_documents_folder"", ""q_value"": 0.0}]"
2025-09-25T12:41:04.844214,20250925_124056,2,TASK_20250925_124104_1619,feedback_update,feedback_👍,0.0,👍,0.5,0.0,,True,"{""feedback_for_state"": ""intent_toggle_audio""}","{""open_photo_viewer"": 0.15000000000000002}",
